YLR166C	SEC10
YLR167W	RPS31
YLR176C	RFX1
YLR177W	""
YLR179C	""
YLR180W	SAM1
YLR182W	SWI6
YLR187W	SKG3
YLR189C	ATG26
YLR190W	MMR1
YLR193C	UPS1
YLR194C	NCW2
YLR205C	HMX1
YLR206W	ENT2
YLR209C	PNP1
YLR210W	CLB4
YLR216C	CPR6
YLR220W	CCC1
YLR222C	UTP13
YLR223C	IFH1
YLR224W	UCC1
YLR256W	HAP1
YLR257W	""
YLR258W	GSY2
YLR262C	YPT6
YLR262C-A	TMA7
YLR263W	RED1
YLR266C	PDR8
YLR267W	BOP2
YLR273C	PIG1
YLR274W	MCM5
YLR286C	CTS1
YLR293C	GSP1
YLR295C	ATP14
YLR297W	""
YLR298C	YHC1
YLR299W	ECM38
YLR300W	EXG1
YLR309C	IMH1
YLR314C	CDC3
YLR325C	RPL38
YLR326W	""
YLR330W	CHS5
YLR332W	MID2
YLR353W	BUD8
YLR354C	TAL1
YLR355C	ILV5
YLR356W	ATG33
YLR359W	ADE13
YLR378C	SEC61
YLR380W	CSR1
YLR384C	IKI3
YLR385C	SWC7
YLR386W	VAC14
YLR387C	REH1
YLR388W	RPS29A
YLR390W-A	CCW14
YLR395C	COX8
YLR396C	VPS33
YLR399C	BDF1
YLR403W	SFP1
YLR406C	RPL31B
YLR406C-A	""
YLR407W	""
YLR412C-A	""
YLR412W	BER1
YLR413W	INA1
YLR421C	RPN13
YLR422W	DCK1
YLR430W	SEN1
YLR437C	DIF1
YLR438C-A	LSM3
YLR438W	CAR2
YLR439W	MRPL4
YLR451W	LEU3
YLR452C	SST2
YLR453C	RIF2
YLR454W	FMP27
YML001W	YPT7
YML006C	GIS4
YML007W	YAP1
YML012W	ERV25
YML017W	PSP2
YML018C	""
YML024W	RPS17A
YML025C	YML6
YML026C	RPS18B
YML027W	YOX1
YML028W	TSA1
YML042W	CAT2
YML043C	RRN11
YML046W	PRP39
YML047C	PRM6
YML051W	GAL80
YML052W	SUR7
YML053C	""
YML054C	CYB2
YML054C-A	""
YML063W	RPS1B
YML064C	TEM1
YML075C	HMG1
YML076C	WAR1
YML081C-A	ATP18
YML081W	TDA9
YML092C	PRE8
YML098W	TAF13
YML099C	ARG81
YML100W	TSL1
YML100W-A	""
YML101C	CUE4
YML111W	BUL2
YML115C	VAN1
YML116W	ATR1
YML119W	""
YML120C	NDI1
YML121W	GTR1
YML123C	PHO84
YML129C	COX14
YMR001C	CDC5
YMR001C-A	""
YMR002W	MIX17
YMR005W	TAF4
YMR011W	HXT2
YMR015C	ERG5
YMR016C	SOK2
YMR017W	SPO20
YMR018W	PEX9
YMR019W	STB4
YMR021C	MAC1
YMR031C	EIS1
YMR032W	HOF1
YMR033W	ARP9
YMR034C	RCH1
YMR035W	IMP2
YMR037C	MSN2
YMR038C	CCS1
YMR039C	SUB1
YMR040W	YET2
YMR042W	ARG80
YMR043W	MCM1
YMR047C	NUP116
YMR048W	CSM3
YMR053C	STB2
YMR054W	STV1
YMR056C	AAC1
YMR058W	FET3
YMR060C	SAM37
YMR061W	RNA14
YMR062C	ARG7
YMR063W	RIM9
YMR065W	KAR5
YMR070W	MOT3
YMR078C	CTF18
YMR079W	SEC14
YMR081C	ISF1
YMR083W	ADH3
YMR084W	""
YMR086W	SEG1
YMR087W	PDL32
YMR089C	YTA12
YMR090W	""
YMR092C	AIP1
YMR093W	UTP15
YMR095C	SNO1
YMR096W	SNZ1
YMR101C	SRT1
YMR102C	LAF1
YMR106C	YKU80
YMR108W	ILV2
YMR116C	ASC1
YMR117C	SPC24
YMR118C	SHH3
YMR119W	ASI1
YMR120C	ADE17
YMR121C	RPL15B
YMR122W-A	NCW1
YMR123W	PKR1
YMR129W	POM152
YMR135C	GID8
YMR136W	GAT2
YMR145C	NDE1
YMR173W	DDR48
YMR177W	MMT1
YMR179W	SPT21
YMR182C	RGM1
YMR182W-A	MIN3
YMR183C	SSO2
YMR184W	ADD37
YMR186W	HSC82
YMR188C	MRPS17
YMR189W	GCV2
YMR194C-B	CMC4
YMR194W	RPL36A
YMR195W	ICY1
YMR196W	""
YMR197C	VTI1
YMR198W	CIK1
YMR199W	CLN1
YMR200W	ROT1
YMR201C	RAD14
YMR202W	ERG2
YMR205C	PFK2
YMR206W	""
YMR214W	SCJ1
YMR216C	SKY1
YMR217W	GUA1
YMR220W	ERG8
YMR221C	FMP42
YMR222C	FSH2
YMR223W	UBP8
YMR232W	FUS2
YMR242C	RPL20A
YMR242W-A	""
YMR243C	ZRC1
YMR244C-A	COA6
YMR244W	""
YMR246W	FAA4
YMR251W-A	HOR7
YMR253C	""
YMR255W	GFD1
YMR256C	COX7
YMR257C	PET111
YMR258C	ROY1
YMR260C	TIF11
YMR261C	TPS3
YMR262W	""
YMR264W	CUE1
YMR265C	""
YMR266W	RSN1
YMR272C	SCS7
YMR272W-B	""
YMR279C	ATR2
YMR280C	CAT8
YMR281W	GPI12
YMR283C	RIT1
YMR284W	YKU70
YMR296C	LCB1
YMR297W	PRC1
YMR300C	ADE4
YMR301C	ATM1
YMR305C	SCW10
YMR306W	FKS3
YMR307W	GAS1
YMR315W	""
YMR318C	ADH6
YNCA0003W	SNR18
YNCB0003W	SNR56
YNCB0019C	LSR1
YNCC0004C	SUF2
YNCC0012C	SNR189
YNCD0003W	""
YNCD0010C	SNR47
YNCD0021C	""
YNCD0022C	""
YNCD0024C	""
YNCD0032C	SNR84
YNCE0002W	SNR67
YNCE0003W	SNR53
YNCE0011C	SNR14
YNCE0012W	""
YNCE0014W	""
YNCE0020C	SNR52
YNCG0012W	SOE1
YNCG0019W	SUP54
YNCG0029C	""
YNCG0038C	""
YNCG0043C	""
YNCH0003C	""
YNCH0013C	SUF8
YNCI0001W	SNR68
YNCI0011W	""
YNCJ0003C	SNR128
YNCJ0004C	SNR190
YNCJ0007C	SNR37
YNCJ0016C	EMT5
YNCJ0030W	SNR3
YNCK0001W	SNR64
YNCK0013W	SNR69
YNCK0016W	""
YNCK0018C	""
YNCK0019W	""
YNCL0005C	SNR79
YNCL0035C	""
YNCL0040W	""
YNCL0041C	SNR61
YNCL0042C	SNR55
YNCL0043C	SNR57
YNCL0048W	SNR34
YNCM0006W	SUP5
YNCM0027W	""
YNCM0030W	SNR83
YNCM0033C	""
YNCM0037W	SUP8
YNCN0001W	SNR40
YNCN0009W	""
YNCN0018W	SNR49
YNCN0020C	""
YNCO0025W	SNR17A
YNCO0026W	SNR8
YNCP0013C	SNR51
YNCP0014C	SNR70
YNCP0015C	SNR41
YNCP0016W	""
YNCP0017C	""
YNCP0018C	""
YNCP0022W	""
YNCP0023W	""
YNCP0024C	""
YNL001W	DOM34
YNL002C	RLP7
YNL004W	HRB1
YNL005C	MRP7
YNL006W	LST8
YNL007C	SIS1
YNL008C	ASI3
YNL009W	IDP3
YNL010W	PYP1
YNL011C	""
YNL014W	HEF3
YNL024C-A	KSH1
YNL027W	CRZ1
YNL029C	KTR5
YNL036W	NCE103
YNL037C	IDH1
YNL042W-B	""
YNL050C	""
YNL052W	COX5A
YNL053W	MSG5
YNL054W-A	""
YNL055C	POR1
YNL056W	OCA2
YNL058C	""
YNL063W	MTQ1
YNL064C	YDJ1
YNL065W	AQR1
YNL066W	SUN4
YNL068C	FKH2
YNL069C	RPL16B
YNL070W	TOM7
YNL073W	MSK1
YNL074C	MLF3
YNL077W	APJ1
YNL078W	NIS1
YNL079C	TPM1
YNL085W	MKT1
YNL087W	TCB2
YNL090W	RHO2
YNL091W	NST1
YNL094W	APP1
YNL095C	""
YNL096C	RPS7B
YNL097C-B	""
YNL098C	RAS2
YNL100W	MIC27
YNL102W	POL1
YNL103W	MET4
YNL104C	LEU4
YNL106C	INP52
YNL111C	CYB5
YNL113W	RPC19
YNL115C	""
YNL134C	""
YNL139C	THO2
YNL141W	AAH1
YNL149C	PGA2
YNL155W	CUZ1
YNL156C	NSG2
YNL160W	YGP1
YNL167C	SKO1
YNL169C	PSD1
YNL172W	APC1
YNL173C	MDG1
YNL176C	TDA7
YNL178W	RPS3
YNL180C	RHO5
YNL181W	PBR1
YNL182C	IPI3
YNL183C	NPR1
YNL189W	SRP1
YNL192W	CHS1
YNL193W	""
YNL194C	""
YNL199C	GCR2
YNL212W	VID27
YNL213C	RRG9
YNL216W	RAP1
YNL218W	MGS1
YNL219C	ALG9
YNL220W	ADE12
YNL221C	POP1
YNL231C	PDR16
YNL232W	CSL4
YNL234W	""
YNL238W	KEX2
YNL241C	ZWF1
YNL243W	SLA2
YNL244C	SUI1
YNL250W	RAD50
YNL251C	NRD1
YNL253W	TEX1
YNL254C	RTC4
YNL255C	GIS2
YNL259C	ATX1
YNL260C	LTO1
YNL267W	PIK1
YNL268W	LYP1
YNL270C	ALP1
YNL272C	SEC2
YNL273W	TOF1
YNL274C	GOR1
YNL277W	MET2
YNL277W-A	""
YNL279W	PRM1
YNL280C	ERG24
YNL282W	POP3
YNL283C	WSC2
YNL287W	SEC21
YNL288W	CAF40
YNL289W	PCL1
YNL298W	CLA4
YNL306W	MRPS18
YNL307C	MCK1
YNL308C	KRI1
YNL309W	STB1
YNL311C	SKP2
YNL312W	RFA2
YNL313C	EMW1
YNL314W	DAL82
YNL317W	PFS2
YNL318C	HXT14
YNL321W	VNX1
YNL322C	KRE1
YNL327W	EGT2
YNL328C	MDJ2
YNR006W	VPS27
YNR009W	NRM1
YNR011C	PRP2
YNR012W	URK1
YNR013C	PHO91
YNR014W	""
YNR016C	ACC1
YNR017W	TIM23
YNR018W	RCF2
YNR028W	CPR8
YNR036C	MRPS12
YNR037C	RSM19
YNR038W	DBP6
YNR039C	ZRG17
YNR040W	MRX15
YNR044W	AGA1
YNR050C	LYS9
YNR051C	BRE5
YNR054C	ESF2
YNR060W	FRE4
YOL004W	SIN3
YOL005C	RPB11
YOL006C	TOP1
YOL007C	CSI2
YOL011W	PLB3
YOL012C	HTZ1
YOL027C	MDM38
YOL028C	YAP7
YOL030W	GAS5
YOL031C	SIL1
YOL036W	""
YOL038C-A	""
YOL038W	PRE6
YOL039W	RPP2A
YOL040C	RPS15
YOL041C	NOP12
YOL042W	NGL1
YOL043C	NTG2
YOL055C	THI20
YOL058W	ARG1
YOL059W	GPD2
YOL060C	MAM3
YOL064C	MET22
YOL068C	HST1
YOL076W	MDM20
YOL077C	BRX1
YOL077W-A	ATP19
YOL081W	IRA2
YOL082W	ATG19
YOL084W	PHM7
YOL086C	ADH1
YOL086W-A	MHF1
YOL087C	DUF1
YOL092W	YPQ1
YOL100W	PKH2
YOL101C	IZH4
YOL102C	TPT1
YOL105C	WSC3
YOL108C	INO4
YOL109W	ZEO1
YOL113W	SKM1
YOL114C	PTH4
YOL116W	MSN1
YOL117W	RRI2
YOL119C	MCH4
YOL121C	RPS19A
YOL123W	HRP1
YOL124C	TRM11
YOL125W	TRM13
YOL126C	MDH2
YOL127W	RPL25
YOL128C	YGK3
YOL131W	""
YOL136C	PFK27
YOL140W	ARG8
YOL144W	NOP8
YOL145C	CTR9
YOL152W	FRE7
YOR001W	RRP6
YOR018W	ROD1
YOR021C	SFM1
YOR027W	STI1
YOR028C	CIN5
YOR030W	DFG16
YOR032C	HMS1
YOR032W-A	""
YOR044W	IRC23
YOR045W	TOM6
YOR048C	RAT1
YOR049C	RSB1
YOR052C	TMC1
YOR054C	VHS3
YOR056C	NOB1
YOR057W	SGT1
YOR064C	YNG1
YOR065W	CYT1
YOR066W	MSA1
YOR074C	CDC21
YOR075W	UFE1
YOR093C	CMR2
YOR094W	ARF3
YOR095C	RKI1
YOR096W	RPS7A
YOR098C	NUP1
YOR099W	KTR1
YOR100C	CRC1
YOR101W	RAS1
YOR107W	RGS2
YOR113W	AZF1
YOR116C	RPO31
YOR117W	RPT5
YOR119C	RIO1
YOR120W	GCY1
YOR122C	PFY1
YOR128C	ADE2
YOR136W	IDH2
YOR138C	RUP1
YOR140W	SFL1
YOR148C	SPP2
YOR149C	SMP3
YOR150W	MRPL23
YOR157C	PUP1
YOR158W	PET123
YOR162C	YRR1
YOR163W	DDP1
YOR178C	GAC1
YOR179C	SYC1
YOR187W	TUF1
YOR201C	MRM1
YOR202W	HIS3
YOR205C	GEP3
YOR206W	NOC2
YOR213C	SAS5
YOR221C	MCT1
YOR222W	ODC2
YOR226C	ISU2
YOR227W	HER1
YOR228C	MCP1
YOR229W	WTM2
YOR230W	WTM1
YOR234C	RPL33B
YOR246C	ENV9
YOR247W	SRL1
YOR254C	SEC63
YOR255W	OSW1
YOR259C	RPT4
YOR260W	GCD1
YOR261C	RPN8
YOR262W	GPN2
YOR267C	HRK1
YOR269W	PAC1
YOR271C	FSF1
YOR272W	YTM1
YOR273C	TPO4
YOR274W	MOD5
YOR275C	RIM20
YOR276W	CAF20
YOR287C	RRP36
YOR290C	SNF2
YOR291W	YPK9
YOR298C-A	MBF1
YOR299W	BUD7
YOR306C	MCH5
YOR310C	NOP58
YOR312C	RPL20B
YOR316C	COT1
YOR316C-A	""
YOR317W	FAA1
YOR324C	FRT1
YOR326W	MYO2
YOR327C	SNC2
YOR328W	PDR10
YOR335C	ALA1
YOR336W	KRE5
YOR338W	""
YOR344C	TYE7
YOR348C	PUT4
YOR349W	CIN1
YOR353C	SOG2
YOR354C	MSC6
YOR355W	GDS1
YOR356W	CIR2
YOR358W	HAP5
YOR360C	PDE2
YOR365C	""
YOR367W	SCP1
YOR368W	RAD17
YOR372C	NDD1
YOR373W	NUD1
YOR378W	AMF1
YPL012W	RRP12
YPL013C	MRPS16
YPL014W	CIP1
YPL015C	HST2
YPL016W	SWI1
YPL017C	IRC15
YPL018W	CTF19
YPL019C	VTC3
YPL024W	RMI1
YPL026C	SKS1
YPL028W	ERG10
YPL032C	SVL3
YPL034W	""
YPL038W	MET31
YPL041C	MRX11
YPL048W	CAM1
YPL049C	DIG1
YPL056C	LCL1
YPL058C	PDR12
YPL061W	ALD6
YPL075W	GCR1
YPL089C	RLM1
YPL090C	RPS6A
YPL091W	GLR1
YPL106C	SSE1
YPL116W	HOS3
YPL117C	IDI1
YPL120W	VPS30
YPL121C	MEI5
YPL131W	RPL5
YPL135W	ISU1
YPL137C	GIP3
YPL140C	MKK2
YPL144W	POC4
YPL145C	KES1
YPL147W	PXA1
YPL148C	PPT2
YPL152W	RRD2
YPL152W-A	""
YPL153C	RAD53
YPL155C	KIP2
YPL156C	PRM4
YPL157W	TGS1
YPL158C	AIM44
YPL159C	PET20
YPL160W	CDC60
YPL161C	BEM4
YPL163C	SVS1
YPL165C	SET6
YPL170W	DAP1
YPL171C	OYE3
YPL177C	CUP9
YPL180W	TCO89
YPL192C	PRM3
YPL200W	CSM4
YPL201C	YIG1
YPL202C	AFT2
YPL204W	HRR25
YPL206C	PGC1
YPL207W	TYW1
YPL211W	NIP7
YPL212C	PUS1
YPL213W	LEA1
YPL214C	THI6
YPL218W	SAR1
YPL226W	NEW1
YPL227C	ALG5
YPL230W	USV1
YPL231W	FAS2
YPL235W	RVB2
YPL236C	ENV7
YPL239W	YAR1
YPL240C	HSP82
YPL242C	IQG1
YPL248C	GAL4
YPL249C-A	RPL36B
YPL250C	ATG41
YPL252C	YAH1
YPL254W	HFI1
YPL255W	BBP1
YPL256C	CLN2
YPL264C	""
YPL265W	DIP5
YPL267W	ACM1
YPL270W	MDL2
YPL271W	ATP15
YPL272C	PBI1
YPL273W	SAM4
YPR005C	HAL1
YPR006C	ICL2
YPR009W	SUT2
YPR013C	CMR3
YPR017C	DSS4
YPR018W	RLF2
YPR020W	ATP20
YPR022C	SDD4
YPR025C	CCL1
YPR026W	ATH1
YPR029C	APL4
YPR030W	CSR2
YPR035W	GLN1
YPR036W-A	SPO24
YPR048W	TAH18
YPR055W	SEC8
YPR061C	JID1
YPR062W	FCY1
YPR063C	""
YPR065W	ROX1
YPR080W	TEF1
YPR102C	RPL11A
YPR103W	PRE2
YPR104C	FHL1
YPR107C	YTH1
YPR108W	RPN7
YPR108W-A	""
YPR109W	GLD1
YPR112C	MRD1
YPR113W	PIS1
YPR119W	CLB2
YPR120C	CLB5
YPR121W	THI22
YPR122W	AXL1
YPR124W	CTR1
YPR125W	YLH47
YPR127W	""
YPR128C	ANT1
YPR129W	SCD6
YPR144C	NOC4
YPR145W	ASN1
YPR148C	""
YPR149W	NCE102
YPR151C	SUE1
YPR156C	TPO3
YPR157W	TDA6
YPR158W	CUR1
YPR158W-A	""
YPR158W-B	""
YPR159C-A	""
YPR159W	KRE6
YPR160W	GPH1
YPR163C	TIF3
YPR164W	MMS1
YPR165W	RHO1
YPR167C	MET16
YPR168W	NUT2
YPR171W	BSP1
YPR174C	CSA1
YPR175W	DPB2
YPR176C	BET2
YPR178W	PRP4
YPR183W	DPM1
YPR184W	GDB1
YPR185W	ATG13
YPR199C	ARR1
